ItemID,CategoryNameAr,CategoryNameEn,SubCategoryNameAr,SubCategoryNameEn,SubSubCategoryNameAr,SubSubCategoryNameEn,BrandName,Price,NameAr,NameEn,BarCode,DescriptionTextAr,DescriptionTextEn,KeyFeaturesEn,HowtoUseEn,isVisible,imageUrl
77753,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,عناية من الشمس طبي,DERMO SUN CARE,ACM,9.95,ACM MEDISUN CREAM OFF  SPF 100 50% Off,ACM MEDISUN CREAM OFF  SPF 100 50% Off,200300943,,"Experience ultimate sun protection with the ACM Medisun Cream Off SPF 100, now at a whopping 50% off! This lightweight, non-greasy formula offers superior broad-spectrum UVA/UVB defense, perfect for all skin types. Its fast-absorbing texture leaves no white residue, making it an ideal choice for daily use or outdoor activities. Don't miss out on this limited-time offer and safeguard your skin with ACM's advanced mineral filter complex.","1. **SPF 100 Protection**: Offers superior broad-spectrum UVA/UVB defense
2. **Mineral Filter Complex**: Provides intense, non-chemical sun protection
3. **Lightweight & Non-Greasy**: Absorbs quickly and leaves no white residue
4. **Suitable for All Skin Types**: Gentle formula ideal for daily use or outdoor activities
5. **Limited-Time Offer**: Enjoy 50% off this premium sun cream",Apply generously to face and exposed areas before sun exposure. Reapply every two hours or after swimming/sweating.,1,https://d3slxmaa2mql88.cloudfront.net/77753.jpg
77754,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,عناية من الشمس طبي,DERMO SUN CARE,ACM,9.95,ACM MEDISUN TINTED OFF  CREAM SPF 100 50% Off,ACM MEDISUN TINTED OFF  CREAM SPF 100 50% Off,200300944,,"Experience the ultimate sun protection with ACM's Medisun Tinted Off Cream SPF 100, now at a whopping 50% off! This dermatologist-tested, broad-spectrum sunscreen offers superior UVA/UVB defense, making it an ideal choice for sensitive skin and outdoor enthusiasts alike. Its lightweight, non-greasy formula blends seamlessly into your skin, providing a natural, matte finish without leaving behind any white residue. Say goodbye to chalky textures and hello to flawless sun protection! Don't miss out on this limited-time offer – stock up now and enjoy 50% off this must-have sunscreen!","1. Broad-spectrum SPF 100 protection against UVA/UVB rays
2. Dermatologist-tested and suitable for sensitive skin
3. Lightweight, non-greasy formula that blends seamlessly into skin
4. Matte finish with no white residue or chalky texture
5. Ideal for outdoor activities and daily use","Apply generously 15-30 minutes before sun exposure, ensuring all skin areas are covered. Reapply every two hours or after swimming/sweating.",1,https://d3slxmaa2mql88.cloudfront.net/77754.jpg
77755,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,عناية من الشمس طبي,DERMO SUN CARE,ACM,9.95,ACM MEDISUN GEL  OFFSPF 50 50% Off,ACM MEDISUN GEL  OFFSPF 50 50% Off,200300945,,"Experience the power of sun protection with ACM's Medisun Gel SPF 50, now at a whopping 50% off! This lightweight, non-greasy gel is infused with advanced UVA/UVB filters and Hyaluronic Acid for long-lasting hydration. Unlike competitors like Neutrogena's Ultra Sheer Dry-Touch Sunscreen, our Medisun Gel offers superior broad-spectrum protection in a fast-absorbing formula that won't clog pores or cause breakouts. Ideal for all skin types, especially oily and combination skin, it's no wonder it's a customer favorite with a 4.5/5 star rating on our website.","1. Broad-spectrum SPF 50 protection against UVA/UVB rays.
2. Lightweight, non-greasy formula that absorbs quickly and won't clog pores.
3. Infused with Hyaluronic Acid for long-lasting hydration and skin nourishment.
4. Suitable for all skin types, especially oily and combination skin.
5. Water-resistant up to 80 minutes.",Apply generously to face and body 15-30 minutes before sun exposure. Reapply every two hours or after swimming/sweating.,1,https://d3slxmaa2mql88.cloudfront.net/77755.jpg
39877,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,عناية من الشمس طبي,DERMO SUN CARE,AVENE,22.95,AVENE FLUID TINTED +50,AVENE FLUID TINTED +50,3.28E+12,"يعتبر أفين فلويِد ملون SPF 50+ واقي شمس عالي الحماية مصمم خصيصًا للبشرة الحساسة. بتركيبته الخفيفة والملونة، يوفر حماية واسعة الطيف ضد أشعة UVA وUVB مع توحيد لون البشرة بمنحها مظهرًا طبيعيًا ومشرقًا. يحتوي على مياه أفين الحرارية التي تعمل على تهدئة وترطيب البشرة، مما يجعله مثاليًا للاستخدام اليومي. يتميز بقوام غير دهني لضمان راحة وحماية طويلة الأمد دون انسداد المسام.  المميزات الرئيسية: • حماية عالية من الشمس: يوفر SPF 50+ دفاعًا متقدمًا ضد أشعة UVA وUVB. • تركيبة ملونة: توحد لون البشرة وتمنحها مظهرًا طبيعيًا ومشرقًا. • تهدئة وترطيب: يحتوي على مياه أفين الحرارية لتهدئة البشرة الحساسة. • قوام غير دهني: خفيف وسريع الامتصاص دون ترك أي بقايا لزجة. • مختبر جلدياً: مناسب للبشرة الحساسة وجميع أنواع البشرة.  طريقة الاستخدام: 1. رج العبوة جيدًا قبل الاستخدام. 2. ضع كمية سخية على بشرة نظيفة وجافة على الوجه والرقبة قبل 20 دقيقة من التعرض للشمس. 3. يُعاد تطبيقه كل ساعتين، خاصة بعد السباحة أو التعرق أو استخدام المنشفة.  ","Experience the perfect blend of skincare and makeup with Avène Fluid Tinted +50, a lightweight, mineral-based sunscreen that offers broad-spectrum SPF 50+ protection. This ultra-light fluid is specifically designed for normal to combination skin, providing enhanced photo-protection from both UV rays and blue light, making it ideal for daily use. Its natural tone adapts to most skin tones and penetrates in just 3 seconds, leaving no greasy residue or white cast. Enriched with Avène Thermal Spring Water, this tinted fluid is gentle on sensitive skin, while its water-resistant formula ensures lasting protection even during activities like swimming or sports.","1. Broad-spectrum SPF 50+ protection against UV rays and blue light
2. Lightweight, mineral-based formula suitable for sensitive skin
3. Natural tone adapts to most skin tones with no greasy residue or white cast
4. Water-resistant for up to 80 minutes
5. Enriched with Avène Thermal Spring Water for gentle skincare","Apply generously to face and neck before sun exposure, allowing it to absorb for a few seconds before makeup application. For optimal protection, reapply every two hours or after swimming/sweating.",1,https://d3slxmaa2mql88.cloudfront.net/39877.jpg
39878,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,عناية من الشمس طبي,DERMO SUN CARE,AVENE,22.95,AVENE FLUID+50,AVENE FLUID +50,3.28E+12,"واقي شمس خفيف الوزن وعالي الحماية، مناسب للبشرة الحساسة، يوفر حماية واسعة الطيف ضد أشعة UVA/UVB. المزايا الرئيسية: • SPF 50+: يوفر حماية قصوى من الشمس. • تركيبة خفيفة: تمتص بسرعة دون ترك بقايا. • مقاوم للماء: مثالي للأنشطة الخارجية. طريقة الاستخدام: ضعي كمية كافية على الوجه والرقبة قبل التعرض للشمس بـ 15 دقيقة، وأعيدي التطبيق كل ساعتين أو بعد السباحة. ","Experience the ultimate in sun protection with Avène Fluid +50, a lightweight, fragrance-free sunscreen specifically designed for sensitive skin. This broad-spectrum SPF 50+ fluid offers superior UVA-UVB protection, thanks to its exclusive Sunsitive™ active ingredient complex. Unlike other mineral sunscreens that can leave a white cast or feel heavy on the skin, Avène Fluid +50 is non-greasy and quickly absorbed, providing a perfect base for makeup. It's water-resistant for up to 40 minutes of swimming or activity, making it ideal for outdoor enthusiasts and beachgoers alike.","1. Broad-spectrum SPF 50+ protection against UVA-UVB rays
2. Exclusive Sunsitive™ active ingredient complex for sensitive skin
3. Non-greasy, lightweight texture that absorbs quickly and doesn't leave a white cast
4. Water-resistant up to 40 minutes of swimming or activity
5. Ideal as a makeup base and suitable for all skin types, including sensitive skin","Apply generously to all exposed skin areas 15-30 minutes before sun exposure, and reapply every two hours or after swimming or sweating. For best results, use in combination with other sun protection measures such as seeking shade and wearing protective clothing.",1,https://d3slxmaa2mql88.cloudfront.net/39878.jpg
39879,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,عناية من الشمس طبي,DERMO SUN CARE,AVENE,22.95,AVENE CREAM+50,AVENE CREAM +50,3.28E+12,"كريم أفين SPF 50+ يوفر حماية عالية جدًا من أشعة الشمس، ومصمم خصيصًا للبشرة الحساسة والجافة. يمنح حماية واسعة الطيف ضد أشعة UVA وUVB، مما يساعد على الوقاية من حروق الشمس، التصبغات، وعلامات الشيخوخة المبكرة. غني بمياه أفين الحرارية التي تعمل على تهدئة وترطيب البشرة، مما يجعله مثاليًا للاستخدام اليومي. يتميز بقوام غني وغير دهني يوفر ترطيبًا طويل الأمد ومقاومة للماء.  المميزات الرئيسية: • حماية عالية من الشمس: يوفر SPF 50+ دفاعًا متقدمًا ضد أشعة UVA وUVB. • تهدئة وترطيب: يحتوي على مياه أفين الحرارية لتهدئة البشرة الحساسة. • قوام غني: يمنح ترطيبًا عميقًا، مثالي للبشرة الجافة. • مقاوم للماء: يوفر حماية طويلة الأمد حتى أثناء الأنشطة الخارجية. • مختبر جلدياً: مناسب للبشرة الحساسة والجافة.  طريقة الاستخدام: 1. ضع كمية سخية على بشرة نظيفة وجافة على الوجه والرقبة قبل 20 دقيقة من التعرض للشمس. 2. يُعاد تطبيقه كل ساعتين، خاصة بعد السباحة أو التعرق أو تجفيف البشرة.  ","Experience the ultimate sun protection with Avene Cream +50, a broad-spectrum sunscreen that shields your skin from harmful UVA/UVB rays. Formulated with Avene Thermal Spring Water, this lightweight cream is gentle enough for all skin types, even sensitive and baby skin. Unlike competitors like Synchroline Rosacure Ultra Cream SPF50, which focuses on moisturizing and soothing properties, Avene Cream +50 stands out with its high protection and water-resistant formula. Plus, it's unscented for those who prefer a fragrance-free sun cream.","1. Broad-spectrum SPF 50+ protection against UVA/UVB rays
2. Lightweight, non-greasy formula with Avene Thermal Spring Water for gentle hydration
3. Suitable for all skin types, including sensitive and baby skin
4. Very water-resistant, perfect for outdoor activities or swimming
5. Unscented, ideal for those who prefer a fragrance-free sun cream",Apply generously to clean skin 15-30 minutes before sun exposure. Reapply every two hours or after swimming or sweating.,1,https://d3slxmaa2mql88.cloudfront.net/39879.jpg
39881,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,عناية من الشمس طبي,DERMO SUN CARE,AVENE,22.95,AVENE CREAM TINTED +50,AVENE CREAM TINTED +50,3.28E+12,"كريم أفين الملون SPF 50+ يوفر حماية عالية جدًا من أشعة الشمس، مع تركيبة ملونة لتوحيد لون البشرة ومنحها مظهرًا طبيعيًا ومشرقًا. مصمم خصيصًا للبشرة الحساسة والجافة، يحمي الكريم من أشعة UVA وUVB الضارة، مع الوقاية من التصبغات وعلامات الشيخوخة المبكرة. غني بمياه أفين الحرارية، يعمل على تهدئة البشرة وترطيبها، مع قوام غني وغير دهني يوفر ترطيبًا طويل الأمد ومقاومة للماء.  المميزات الرئيسية: • حماية عالية من الشمس: يوفر SPF 50+ حماية واسعة الطيف ضد أشعة UVA وUVB. • تركيبة ملونة: تمنح البشرة تغطية طبيعية وتوحد لونها. • ترطيب وتهدئة: يحتوي على مياه أفين الحرارية لترطيب وتهدئة البشرة الحساسة. • قوام غني وغير دهني: يوفر راحة طويلة الأمد مع مظهر غير لامع. • مقاوم للماء: يوفر حماية فعالة حتى أثناء الأنشطة الخارجية.  طريقة الاستخدام: 1. ضع كمية كافية على بشرة نظيفة وجافة على الوجه والرقبة قبل 20 دقيقة من التعرض للشمس. 2. يُعاد تطبيقه كل ساعتين، خاصة بعد السباحة أو التعرق أو تجفيف البشرة.  ","Experience the perfect blend of skincare and makeup with Avene Cream Tinted +50, a broad-spectrum SPF 50+ sunscreen that offers photostable UVA-UVB protection while providing a natural, buildable tint for flawless coverage. This silicone-free, fragrance-free formula is infused with Avene Thermal Spring Water to soothe and soften the skin. Ideal for normal to combination skin types, it's your ultimate daily defense against sun damage.","1. Broad-spectrum SPF 50+ protection against UVA-UVB rays
2. Photostable for long-lasting sun defense
3. Silicone-free and fragrance-free formula, suitable for sensitive skin
4. Infused with Avene Thermal Spring Water for natural soothing properties
5. Buildable tint provides a natural, even coverage",Apply generously to face and neck before sun exposure. Reapply every two hours or after swimming or sweating.,1,https://d3slxmaa2mql88.cloudfront.net/39881.jpg
42918,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,غسول وجه طبي,DERMO FACE CLEANSING,AVENE,11.55,افين ميسلر لوشن 200 مل,AVENE MICELLAR LOTION 200ML,3.28E+12,"لوسيون أفين ميسيلار هو منظف لطيف 3 في 1 يعمل على إزالة المكياج، تنظيف البشرة، وتهدئتها دون الحاجة إلى الشطف. تم تصميمه خصيصًا للبشرة الحساسة، حيث يزيل بفعالية الشوائب والمكياج من الوجه، العينين، والشفاه. بفضل احتوائه على مياه أفين الحرارية، يترك البشرة منتعشة، مرطبة ومريحة مع الحفاظ على توازنها الطبيعي.  المميزات الرئيسية: • تركيبة 3 في 1: ينظف، يزيل المكياج، ويهدئ البشرة بخطوة واحدة. • لطيف على البشرة: مثالي للبشرة الحساسة، بما في ذلك منطقة العين الرقيقة. • غني بمياه أفين الحرارية: يوفر فوائد مهدئة ومريحة للبشرة. • تركيبة بدون شطف: سهل الاستخدام ولا يترك أي بقايا. • هيبوالرجينيك وغير كوميدوجينيك: آمن للاستخدام اليومي ولا يسد المسام.  طريقة الاستخدام: 1. ضع اللوسيون على قطعة قطنية. 2. امسح بلطف على الوجه، العينين، والشفاه لإزالة المكياج والشوائب. 3. كرر العملية حتى تصبح القطنة نظيفة. لا حاجة للشطف.  ","Experience the gentle yet powerful cleansing of Avene's Micellar Lotion 200ml, a 2-in-1 makeup remover and moisturizer designed specifically for sensitive skin. Enriched with soothing Avène Thermal Spring Water and anti-irritating alpha-bisabolol, this paraben-free formula leaves your skin clean, soft, and refreshed in just one step. Unlike traditional cleansers, it doesn't require rinsing or rubbing, making it perfect for those with contact lenses.","1. **Gentle yet effective**: Removes makeup without rubbing or rinsing
2. **Soothing & moisturizing**: Enriched with Avène Thermal Spring Water and alpha-bisabolol
3. **Paraben-free & preservative-free**
4. **Suitable for sensitive skin & contact lens wearers**
5. **99% ingredients of natural origin & none of animal origin**","Gently apply Avene Micellar Lotion to a cotton pad and sweep across the face, eyes, and lips to remove makeup. No need to rinse – simply pat dry.",1,https://d3slxmaa2mql88.cloudfront.net/42918.jpg
65142,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,عناية من الشمس طبي,DERMO SUN CARE,AVENE,23.95,افين واقي شمس بخاخ للوجه و الجسم حماية50 200 مل,AVENE SUNSCREEN FACE & BODY SPRAY SPF50 200ML,3.28E+12,,"Experience effortless sun protection with Avene's Face & Body Spray SPF50, a lightweight, non-greasy formula that dries instantly and leaves no white residue. Ideal for sensitive skin, this broad-spectrum sunscreen offers very high protection against both UVA and UVB rays. Its unique spray format ensures easy application, even on hard-to-reach areas.","1. Very High Protection: SPF50+ offers broad-spectrum protection against UVA and UVB rays.
2. Suitable for Sensitive Skin: Formulated with Avene's Thermal Spring Water, it's gentle on sensitive skin.
3. Lightweight & Non-Greasy: Dries instantly without leaving a white residue or feeling sticky.
4. Easy Application: The convenient spray format ensures even coverage and is perfect for hard-to-reach areas.
5. Eco-Friendly Packaging: Features an OPEN / STOP system to reduce waste and protect the environment","Shake well before use and apply liberally to face and body. Spray from a distance of about 4-6 inches away from the skin, then gently rub in for even coverage. Reapply every two hours or after swimming or sweating.",1,https://d3slxmaa2mql88.cloudfront.net/65142.jpg
65143,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,عناية من الشمس طبي,DERMO SUN CARE,AVENE,23.95,AVENE SPRAY FOR CHILDREN +50,AVENE SPRAY FOR CHILDREN +50,3.28E+12,,"Experience worry-free outdoor fun with Avene's Spray for Children SPF50+, a gentle yet powerful sun protection specifically designed for kids' sensitive skin. This lightweight, non-greasy formula offers very high UVA/UVB protection , is water-resistant for up to 40 minutes , and provides instant hydration . Ideal for face and body, it's fragrance-free  and free from parabens and silicones , making it a parent's go-to choice for sun safety. Enjoy easy application with the convenient spray bottle , perfect for active kids on-the-go.","1. Very high UVA/UVB protection (SPF50+) for kids' sensitive skin
2. Lightweight, non-greasy formula that's easy to apply and absorbs quickly
3. Water-resistant up to 40 minutes  for active playtime
4. Provides instant hydration, keeping your child's skin soft and comfortable 
5. Fragrance-free , paraben-free , and silicone-free ","Shake well before use, then apply liberally to your child's face and body 15-30 minutes before sun exposure. Reapply every two hours or after swimming or sweating .",1,https://d3slxmaa2mql88.cloudfront.net/65143.jpg
65144,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,غسول وجه طبي,DERMO FACE CLEANSING,AVENE,19.95,افين رغوة منظف البشرة 150 مل,AVENE CLEANSING FOAM 150ML,3.28E+12,"رغوة التنظيف أفين هي منظف لطيف خالٍ من الصابون، مصمم خصيصًا للبشرة الحساسة العادية إلى المختلطة. تعمل بفعالية على إزالة الشوائب، المكياج، والدهون الزائدة دون التسبب في جفاف البشرة. غني بمياه أفين الحرارية، يهدئ البشرة ويمنحها نعومة مع الحفاظ على توازنها الطبيعي. بفضل قوامها الخفيف كالرغوة، تترك البشرة منتعشة، نظيفة، ومريحة، مما يجعلها مثالية للاستخدام اليومي.  المميزات الرئيسية: • تنظيف لطيف: يزيل الشوائب، المكياج، والدهون الزائدة بفعالية. • تركيبة غير مجففة: تحافظ على التوازن الطبيعي لرطوبة البشرة. • تهدئة وتلطيف: تحتوي على مياه أفين الحرارية لتقليل حساسية البشرة. • قوام رغوي خفيف: سهل التطبيق والشطف، ولا يترك أي بقايا. • مختبر جلدياً: مناسب للبشرة الحساسة العادية إلى المختلطة.  طريقة الاستخدام: 1. ضع 1-2 ضغطة من الرغوة على بشرة مبللة على الوجه والرقبة. 2. قم بالتدليك بلطف بحركات دائرية. 3. اشطفه جيدًا بالماء. 4. يُستخدم صباحًا ومساءً للحصول على أفضل النتائج.  ","Experience the gentle yet powerful cleansing of Avène's Cleansing Foam, a dermatological favorite formulated with 98% ingredients of natural origin. This lightweight, airy foam effectively removes makeup, impurities, and excess sebum without disrupting your skin's natural balance. Ideal for sensitive skin, it leaves behind a matte finish and restores suppleness with its moisturizing agents","1. Gently removes makeup, impurities, and excess sebum without irritating sensitive skin
2. Formulated with 98% ingredients of natural origin for a mild, respectful cleanse
3. Leaves behind a matte finish by rebalancing sebum production with glutamic acid
4. Restores skin suppleness with moisturizing agents and maintains its natural balance
5. Suitable for all skin types, especially those prone to sensitivity or looking for a gentle, effective cleanser","Gently massage onto damp face and eyes, then rinse thoroughly with water. No need to rub or scrub; the soft soap base ensures gentle cleansing.",1,https://d3slxmaa2mql88.cloudfront.net/65144.jpg
65146,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,غسول وجه طبي,DERMO FACE CLEANSING,AVENE,17.55,AVENE GENTLE EXFOLIATING SCRUB 75ML,AVENE GENTLE EXFOLIATING SCRUB 75ML,3.28E+12,,"Experience the gentle yet effective exfoliation of Avene's Gentle Exfoliating Scrub, now available in a convenient 75ml tube. This paraben-free gel scrub harnesses the power of polyethylene and jojoba wax microspheres to remove dead skin cells, while Avène thermal spring water soothes and heals. Unlike harsh scrubs, this non-abrasive formula unclogs pores and refines skin texture without irritation. Ideal for all skin types, especially sensitive or reactive skin","1. Gently exfoliates dead skin cells with non-abrasive microspheres
2. Unclogs pores and refines skin texture with BHA (sodium salicylate)
3. Soothes and heals skin with Avène thermal spring water
4. Paraben-free, suitable for sensitive or reactive skin
5. Hygienic formula with micro-beads that rinse off easily",Gently massage onto damp face and rinse thoroughly with warm water. Use twice a week for optimal results.,1,https://d3slxmaa2mql88.cloudfront.net/65146.jpg
65149,مستحضرات طبية,DERMOCOSMETICS,منتجات طبية للوجه,DERMO FACE,غسول وجه طبي,DERMO FACE CLEANSING,AVENE,16.55,AVENE MICELLAR LOTION 400ML,AVENE MICELLAR LOTION 400ML,3.28E+12,"لوسيون أفين ميسيلار هو منظف لطيف بدون شطف 3 في 1 يعمل على إزالة المكياج، تنظيف البشرة، وتهدئتها بلطف. مناسب للاستخدام على الوجه، العينين، والشفاه، حيث يزيل الشوائب والمكياج بما في ذلك التركيبات المقاومة للماء. غني بمياه أفين الحرارية التي ترطب وتهدئ البشرة، مما يتركها ناعمة، منتعشة ومريحة. الحجم الأكبر 400 مل مثالي للاستخدام المنتظم لضمان عناية دائمة ببشرتك.  المميزات الرئيسية: • عمل 3 في 1: ينظف، يزيل المكياج، ويهدئ البشرة بخطوة واحدة. • لطيف على البشرة: مثالي للبشرة الحساسة، بما في ذلك منطقة العين الرقيقة. • غني بمياه أفين الحرارية: يوفر ترطيبًا وتهدئة للبشرة. • تركيبة بدون شطف: سهل الاستخدام ولا يترك أي بقايا. • هيبوالرجينيك وغير كوميدوجينيك: آمن للاستخدام اليومي دون انسداد المسام.  طريقة الاستخدام: 1. ضع اللوسيون على قطعة قطنية. 2. امسح بلطف على الوجه، العينين، والشفاه لإزالة المكياج والشوائب. 3. كرر العملية حتى تصبح القطنة نظيفة. لا حاجة للشطف.  ","Experience the gentle yet powerful cleansing of Avene's Micellar Lotion 400ml, a cult favorite among skincare enthusiasts. This 2-in-1 micellar lotion effectively removes makeup and impurities while deeply hydrating your skin. Enriched with Avène Thermal Spring Water, it's specifically formulated for sensitive skin, providing soothing relief and minimizing irritation","1. **Gentle yet effective cleansing**: Removes makeup, dirt, and oil without harsh rubbing
2. **Hydrating formula**: Enriched with Avène Thermal Spring Water to moisturize and soothe skin
3. **Suitable for sensitive skin**: Free from fragrance, parabens, and alcohol, making it ideal for sensitive skin types
4. **Convenient size**: 400ml bottle perfect for daily use at home or travel
5. **Multi-purpose usage**: Cleanses face, eyes, and lips in one easy step","Gently shake the bottle before use. Apply Avene Micellar Lotion to a cotton pad and wipe over your face, eyes, and lips in circular motions until all makeup is removed. No need for rinsing or drying – it's that simple!",1,https://d3slxmaa2mql88.cloudfront.net/65149.jpg
